timestamp;customer_id;consumer_id;load;unit
01.01.2022 00:00;72443778-3712-4d83-840a-6369e9904315;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 00:15;72443778-3712-4d83-840a-6369e9904316;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 00:30;72443778-3712-4d83-840a-6369e9904317;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 00:45;72443778-3712-4d83-840a-6369e9904318;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
01.01.2022 01:00;72443778-3712-4d83-840a-6369e9904319;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 01:15;72443778-3712-4d83-840a-6369e9904320;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 01:30;72443778-3712-4d83-840a-6369e9904321;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 01:45;72443778-3712-4d83-840a-6369e9904322;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 02:00;72443778-3712-4d83-840a-6369e9904323;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 02:15;72443778-3712-4d83-840a-6369e9904324;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 02:30;72443778-3712-4d83-840a-6369e9904325;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 02:45;72443778-3712-4d83-840a-6369e9904326;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 03:00;72443778-3712-4d83-840a-6369e9904327;763d93cf-2d1b-4fc4-a342-0458c02120cb;19.2;kW
01.01.2022 03:15;72443778-3712-4d83-840a-6369e9904328;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
01.01.2022 03:30;72443778-3712-4d83-840a-6369e9904329;763d93cf-2d1b-4fc4-a342-0458c02120cb;32;kW
01.01.2022 03:45;72443778-3712-4d83-840a-6369e9904330;763d93cf-2d1b-4fc4-a342-0458c02120cb;28.8;kW
01.01.2022 04:00;72443778-3712-4d83-840a-6369e9904331;763d93cf-2d1b-4fc4-a342-0458c02120cb;32;kW
01.01.2022 04:15;72443778-3712-4d83-840a-6369e9904332;763d93cf-2d1b-4fc4-a342-0458c02120cb;30.8;kW
01.01.2022 04:30;72443778-3712-4d83-840a-6369e9904333;763d93cf-2d1b-4fc4-a342-0458c02120cb;25.6;kW
01.01.2022 04:45;72443778-3712-4d83-840a-6369e9904334;763d93cf-2d1b-4fc4-a342-0458c02120cb;16;kW
01.01.2022 05:00;72443778-3712-4d83-840a-6369e9904335;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 05:15;72443778-3712-4d83-840a-6369e9904336;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 05:30;72443778-3712-4d83-840a-6369e9904337;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 05:45;72443778-3712-4d83-840a-6369e9904338;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
01.01.2022 06:00;72443778-3712-4d83-840a-6369e9904339;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 06:15;72443778-3712-4d83-840a-6369e9904340;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 06:30;72443778-3712-4d83-840a-6369e9904341;763d93cf-2d1b-4fc4-a342-0458c02120cb;12.8;kW
01.01.2022 06:45;72443778-3712-4d83-840a-6369e9904342;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 07:00;72443778-3712-4d83-840a-6369e9904343;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
01.01.2022 07:15;72443778-3712-4d83-840a-6369e9904344;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 07:30;72443778-3712-4d83-840a-6369e9904345;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
01.01.2022 07:45;72443778-3712-4d83-840a-6369e9904346;763d93cf-2d1b-4fc4-a342-0458c02120cb;6.4;kW
01.01.2022 08:00;72443778-3712-4d83-840a-6369e9904347;763d93cf-2d1b-4fc4-a342-0458c02120cb;9.6;kW
